1.868271604938271651e+02,1.900246913580246826e+02,1.862469135802469111e+02,1.844814814814814952e+02
1.871851851851851904e+02,1.897777777777777715e+02,1.862345679012345556e+02,1.846790123456790127e+02
1.871851851851851904e+02,1.897654320987654444e+02,1.862345679012345556e+02,1.846790123456790127e+02
1.871975308641975175e+02,1.898888888888888857e+02,1.865925925925925810e+02,1.849135802469135683e+02
1.872716049382715937e+02,1.897901234567901270e+02,1.864320987654321016e+02,1.848395061728394921e+02
1.884814814814814952e+02,1.896790123456790127e+02,1.863580246913580254e+02,1.846790123456790127e+02
1.870370370370370381e+02,1.896790123456790127e+02,1.863456790123456699e+02,1.846666666666666572e+02
1.884320987654321016e+02,1.898765432098765302e+02,1.863950617283950635e+02,1.846666666666666572e+02
1.883456790123456699e+02,1.898518518518518476e+02,1.861358024691357969e+02,1.846666666666666572e+02
1.883209876543209873e+02,1.901111111111111143e+02,1.866666666666666572e+02,1.847407407407407334e+02
1.883456790123456699e+02,1.898148148148148096e+02,1.864814814814814952e+02,1.844938271604938222e+02
1.879753086419753174e+02,1.899259259259259238e+02,1.866049382716049365e+02,1.847283950617284063e+02
1.881111111111111143e+02,1.899012345679012412e+02,1.863950617283950635e+02,1.845555555555555429e+02
1.880740740740740762e+02,1.899753086419753174e+02,1.864691358024691397e+02,1.847407407407407334e+02
1.878518518518518476e+02,1.899259259259259238e+02,1.864444444444444571e+02,1.846172839506172920e+02
1.877160493827160508e+02,1.899753086419753174e+02,1.863333333333333428e+02,1.845555555555555429e+02
1.880000000000000000e+02,1.899506172839506064e+02,1.864938271604938222e+02,1.846666666666666572e+02
1.876790123456790127e+02,1.900987654320987588e+02,1.861975308641975175e+02,1.844938271604938222e+02
1.878271604938271651e+02,1.900493827160493936e+02,1.862592592592592666e+02,1.844197530864197461e+02
1.877407407407407334e+02,1.901728395061728349e+02,1.861975308641975175e+02,1.844320987654321016e+02
1.877654320987654444e+02,1.900000000000000000e+02,1.862469135802469111e+02,1.841975308641975175e+02
1.877530864197530889e+02,1.900000000000000000e+02,1.862222222222222285e+02,1.861728395061728349e+02
1.876296296296296191e+02,1.899012345679012412e+02,1.863580246913580254e+02,1.860493827160493936e+02
1.878024691358024825e+02,1.898765432098765302e+02,1.863086419753086318e+02,1.861975308641975175e+02
1.877654320987654444e+02,1.896790123456790127e+02,1.863333333333333428e+02,1.860987654320987588e+02
1.878271604938271651e+02,1.898888888888888857e+02,1.862716049382715937e+02,1.860740740740740762e+02
1.878148148148148096e+02,1.899012345679012412e+02,1.861728395061728349e+02,1.860246913580246826e+02
1.878271604938271651e+02,1.899012345679012412e+02,1.862098765432098730e+02,1.860370370370370381e+02
1.876543209876543301e+02,1.894320987654321016e+02,1.849753086419753174e+02,1.861111111111111143e+02
1.876049382716049365e+02,1.895185185185185048e+02,1.865308641975308603e+02,1.862098765432098730e+02
1.876049382716049365e+02,1.893950617283950635e+02,1.864197530864197461e+02,1.845308641975308603e+02
1.874320987654321016e+02,1.892592592592592666e+02,1.853333333333333428e+02,1.841851851851851904e+02
1.874320987654321016e+02,1.892592592592592666e+02,1.853333333333333428e+02,1.841851851851851904e+02
1.876172839506172920e+02,1.898271604938271651e+02,1.858641975308642031e+02,1.861851851851851904e+02
1.876296296296296191e+02,1.898271604938271651e+02,1.856419753086419746e+02,1.842592592592592666e+02
1.877530864197530889e+02,1.900246913580246826e+02,1.857283950617284063e+02,1.856913580246913682e+02
1.874567901234567842e+02,1.898148148148148096e+02,1.856172839506172920e+02,1.856913580246913682e+02
1.876419753086419746e+02,1.898518518518518476e+02,1.856296296296296191e+02,1.861604938271605079e+02
1.874938271604938222e+02,1.897901234567901270e+02,1.856543209876543301e+02,1.860246913580246826e+02
1.874197530864197461e+02,1.899135802469135683e+02,1.856419753086419746e+02,1.860123456790123555e+02
1.875679012345678984e+02,1.899135802469135683e+02,1.855185185185185048e+02,1.860617283950617207e+02
1.875925925925925810e+02,1.899876543209876445e+02,1.853456790123456699e+02,1.857407407407407334e+02
1.875925925925925810e+02,1.900123456790123555e+02,1.855432098765432158e+02,1.857283950617284063e+02
1.876913580246913682e+02,1.903333333333333428e+02,1.857037037037036953e+02,1.857654320987654444e+02
1.876666666666666572e+02,1.903209876543209873e+02,1.855679012345678984e+02,1.854444444444444571e+02
1.874444444444444571e+02,1.904074074074074190e+02,1.857283950617284063e+02,1.856666666666666572e+02
1.876913580246913682e+02,1.902716049382715937e+02,1.856049382716049365e+02,1.856172839506172920e+02
1.874938271604938222e+02,1.903086419753086318e+02,1.856419753086419746e+02,1.856049382716049365e+02
1.872839506172839492e+02,1.903209876543209873e+02,1.856790123456790127e+02,1.854691358024691397e+02
1.872345679012345556e+02,1.900617283950617207e+02,1.857037037037036953e+02,1.853950617283950635e+02
1.871975308641975175e+02,1.901111111111111143e+02,1.856913580246913682e+02,1.853580246913580254e+02
1.871728395061728349e+02,1.900493827160493936e+02,1.854691358024691397e+02,1.852839506172839492e+02
1.873703703703703809e+02,1.900000000000000000e+02,1.857407407407407334e+02,1.852222222222222285e+02
1.871234567901234698e+02,1.898271604938271651e+02,1.858765432098765302e+02,1.846666666666666572e+02
1.870740740740740762e+02,1.899382716049382793e+02,1.858641975308642031e+02,1.850987654320987588e+02
1.866543209876543301e+02,1.899629629629629619e+02,1.860617283950617207e+02,1.846666666666666572e+02
1.867901234567901270e+02,1.899629629629629619e+02,1.859629629629629619e+02,1.846296296296296191e+02
1.868641975308642031e+02,1.900987654320987588e+02,1.855555555555555429e+02,1.846543209876543301e+02
1.860740740740740762e+02,1.900246913580246826e+02,1.848641975308642031e+02,1.829135802469135683e+02
1.860740740740740762e+02,1.900987654320987588e+02,1.847037037037036953e+02,1.842345679012345556e+02
1.860617283950617207e+02,1.900000000000000000e+02,1.847407407407407334e+02,1.842345679012345556e+02
1.861111111111111143e+02,1.895308641975308603e+02,1.845679012345678984e+02,1.841975308641975175e+02
1.861111111111111143e+02,1.895308641975308603e+02,1.845679012345678984e+02,1.841728395061728349e+02
1.864938271604938222e+02,1.894691358024691397e+02,1.847530864197530889e+02,1.842962962962963047e+02
1.864938271604938222e+02,1.894691358024691397e+02,1.847654320987654444e+02,1.839629629629629619e+02
1.864814814814814952e+02,1.897160493827160508e+02,1.849876543209876445e+02,1.843333333333333428e+02
1.864814814814814952e+02,1.896666666666666572e+02,1.849629629629629619e+02,1.843950617283950635e+02
1.866172839506172920e+02,1.895925925925925810e+02,1.850493827160493936e+02,1.842098765432098730e+02
1.863950617283950635e+02,1.896172839506172920e+02,1.850493827160493936e+02,1.841728395061728349e+02
1.866790123456790127e+02,1.895802469135802539e+02,1.851975308641975175e+02,1.843580246913580254e+02
1.866419753086419746e+02,1.896049382716049365e+02,1.852592592592592666e+02,1.842839506172839492e+02
1.864320987654321016e+02,1.905308641975308603e+02,1.853827160493827080e+02,1.843580246913580254e+02
1.865185185185185048e+02,1.902716049382715937e+02,1.852469135802469111e+02,1.844074074074074190e+02
1.861851851851851904e+02,1.904197530864197461e+02,1.855308641975308603e+02,1.844320987654321016e+02
1.864691358024691397e+02,1.904074074074074190e+02,1.852592592592592666e+02,1.843950617283950635e+02
1.864197530864197461e+02,1.904074074074074190e+02,1.852962962962963047e+02,1.843580246913580254e+02
1.863333333333333428e+02,1.903456790123456699e+02,1.852839506172839492e+02,1.844197530864197461e+02
1.863580246913580254e+02,1.904814814814814952e+02,1.854197530864197461e+02,1.844567901234567842e+02
1.863209876543209873e+02,1.904320987654321016e+02,1.850864197530864317e+02,1.843580246913580254e+02
1.862592592592592666e+02,1.904567901234567842e+02,1.853827160493827080e+02,1.845802469135802539e+02
1.861975308641975175e+02,1.901851851851851904e+02,1.849012345679012412e+02,1.846913580246913682e+02
1.860864197530864317e+02,1.901358024691357969e+02,1.847283950617284063e+02,1.842222222222222285e+02
1.863827160493827080e+02,1.901851851851851904e+02,1.847160493827160508e+02,1.840493827160493936e+02
1.863209876543209873e+02,1.899135802469135683e+02,1.844074074074074190e+02,1.840123456790123555e+02
1.861728395061728349e+02,1.899753086419753174e+02,1.847530864197530889e+02,1.840370370370370381e+02
1.860740740740740762e+02,1.900864197530864317e+02,1.849135802469135683e+02,1.841851851851851904e+02
1.860864197530864317e+02,1.901604938271605079e+02,1.845925925925925810e+02,1.841234567901234698e+02
1.860617283950617207e+02,1.902592592592592666e+02,1.846049382716049365e+02,1.842345679012345556e+02
1.857283950617284063e+02,1.894320987654321016e+02,1.832962962962963047e+02,1.835679012345678984e+02
1.857901234567901270e+02,1.894814814814814952e+02,1.835802469135802539e+02,1.839506172839506064e+02
1.857777777777777715e+02,1.894444444444444571e+02,1.835185185185185048e+02,1.839876543209876445e+02
1.858765432098765302e+02,1.895555555555555429e+02,1.840370370370370381e+02,1.840000000000000000e+02
1.858765432098765302e+02,1.895555555555555429e+02,1.840370370370370381e+02,1.839753086419753174e+02
1.860123456790123555e+02,1.897407407407407334e+02,1.843703703703703809e+02,1.843456790123456699e+02
1.858271604938271651e+02,1.895432098765432158e+02,1.843827160493827080e+02,1.842345679012345556e+02
1.857160493827160508e+02,1.893456790123456699e+02,1.846666666666666572e+02,1.841604938271605079e+02
1.855308641975308603e+02,1.895679012345678984e+02,1.843209876543209873e+02,1.841975308641975175e+02
1.855308641975308603e+02,1.894074074074074190e+02,1.847530864197530889e+02,1.837777777777777715e+02
1.856296296296296191e+02,1.896172839506172920e+02,1.843703703703703809e+02,1.837654320987654444e+02
1.855308641975308603e+02,1.902345679012345556e+02,1.849629629629629619e+02,1.836913580246913682e+02
1.856172839506172920e+02,1.899012345679012412e+02,1.849876543209876445e+02,1.836913580246913682e+02
1.855061728395061778e+02,1.899506172839506064e+02,1.844444444444444571e+02,1.838024691358024825e+02
1.855185185185185048e+02,1.899382716049382793e+02,1.846666666666666572e+02,1.838148148148148096e+02
1.854567901234567842e+02,1.897530864197530889e+02,1.848024691358024825e+02,1.838271604938271651e+02
1.853456790123456699e+02,1.897160493827160508e+02,1.848765432098765302e+02,1.836913580246913682e+02
1.854814814814814952e+02,1.898395061728394921e+02,1.849382716049382793e+02,1.835061728395061778e+02
1.854567901234567842e+02,1.898024691358024825e+02,1.848518518518518476e+02,1.835432098765432158e+02
1.854444444444444571e+02,1.898271604938271651e+02,1.848641975308642031e+02,1.836049382716049365e+02
1.853950617283950635e+02,1.898271604938271651e+02,1.848641975308642031e+02,1.834444444444444571e+02
1.854197530864197461e+02,1.897407407407407334e+02,1.849382716049382793e+02,1.834691358024691397e+02
1.853456790123456699e+02,1.897901234567901270e+02,1.850617283950617207e+02,1.835061728395061778e+02
1.853950617283950635e+02,1.901851851851851904e+02,1.849135802469135683e+02,1.835061728395061778e+02
1.853086419753086318e+02,1.900617283950617207e+02,1.847901234567901270e+02,1.835061728395061778e+02
1.851358024691357969e+02,1.900370370370370381e+02,1.848888888888888857e+02,1.830123456790123555e+02
1.851481481481481524e+02,1.895925925925925810e+02,1.849135802469135683e+02,1.833456790123456699e+02
1.851234567901234698e+02,1.895555555555555429e+02,1.851728395061728349e+02,1.830617283950617207e+02
1.851728395061728349e+02,1.895432098765432158e+02,1.850370370370370381e+02,1.833456790123456699e+02
1.851728395061728349e+02,1.894444444444444571e+02,1.846913580246913682e+02,1.836296296296296191e+02
1.851851851851851904e+02,1.890740740740740762e+02,1.849629629629629619e+02,1.821358024691357969e+02
1.852098765432098730e+02,1.889382716049382793e+02,1.850246913580246826e+02,1.823086419753086318e+02
1.864567901234567842e+02,1.889259259259259238e+02,1.850987654320987588e+02,1.822839506172839492e+02
1.862469135802469111e+02,1.892469135802469111e+02,1.857283950617284063e+02,1.824074074074074190e+02
1.862469135802469111e+02,1.892469135802469111e+02,1.857283950617284063e+02,1.824074074074074190e+02
1.864691358024691397e+02,1.893703703703703809e+02,1.858395061728394921e+02,1.827901234567901270e+02
1.850246913580246826e+02,1.894197530864197461e+02,1.858395061728394921e+02,1.827901234567901270e+02
1.851234567901234698e+02,1.894567901234567842e+02,1.857901234567901270e+02,1.827283950617284063e+02
1.850493827160493936e+02,1.894938271604938222e+02,1.858518518518518476e+02,1.828395061728394921e+02
1.850000000000000000e+02,1.895308641975308603e+02,1.858148148148148096e+02,1.824320987654321016e+02
1.850370370370370381e+02,1.895432098765432158e+02,1.858888888888888857e+02,1.825925925925925810e+02
1.845802469135802539e+02,1.894814814814814952e+02,1.848641975308642031e+02,1.825432098765432158e+02
1.849135802469135683e+02,1.895061728395061778e+02,1.847037037037036953e+02,1.825185185185185048e+02
1.847901234567901270e+02,1.894691358024691397e+02,1.843456790123456699e+02,1.826049382716049365e+02
1.847530864197530889e+02,1.895925925925925810e+02,1.845432098765432158e+02,1.826296296296296191e+02
1.848765432098765302e+02,1.894567901234567842e+02,1.844444444444444571e+02,1.829506172839506064e+02
1.844320987654321016e+02,1.896666666666666572e+02,1.843333333333333428e+02,1.827037037037036953e+02
1.857283950617284063e+02,1.895679012345678984e+02,1.845432098765432158e+02,1.824444444444444571e+02
1.857283950617284063e+02,1.896172839506172920e+02,1.842716049382715937e+02,1.825185185185185048e+02
1.856419753086419746e+02,1.893456790123456699e+02,1.842716049382715937e+02,1.825061728395061778e+02
1.857530864197530889e+02,1.896172839506172920e+02,1.842592592592592666e+02,1.823086419753086318e+02
1.844320987654321016e+02,1.896913580246913682e+02,1.845185185185185048e+02,1.822962962962963047e+02
1.845925925925925810e+02,1.896172839506172920e+02,1.842962962962963047e+02,1.821358024691357969e+02
1.844320987654321016e+02,1.895308641975308603e+02,1.842222222222222285e+02,1.821481481481481524e+02
1.844444444444444571e+02,1.897160493827160508e+02,1.842345679012345556e+02,1.821728395061728349e+02
1.844197530864197461e+02,1.896419753086419746e+02,1.841728395061728349e+02,1.818395061728394921e+02
1.856790123456790127e+02,1.900246913580246826e+02,1.842839506172839492e+02,1.811851851851851904e+02
1.847160493827160508e+02,1.906296296296296191e+02,1.848395061728394921e+02,1.816172839506172920e+02
1.837037037037036953e+02,1.900864197530864317e+02,1.843703703703703809e+02,1.821358024691357969e+02
1.840987654320987588e+02,1.899629629629629619e+02,1.845185185185185048e+02,1.818395061728394921e+02
1.847654320987654444e+02,1.900493827160493936e+02,1.849259259259259238e+02,1.816543209876543301e+02
1.847037037037036953e+02,1.900000000000000000e+02,1.847777777777777715e+02,1.817777777777777715e+02
1.847407407407407334e+02,1.897407407407407334e+02,1.847777777777777715e+02,1.817777777777777715e+02
1.849135802469135683e+02,1.892716049382715937e+02,1.852716049382715937e+02,1.820493827160493936e+02
1.846419753086419746e+02,1.892469135802469111e+02,1.852345679012345556e+02,1.816049382716049365e+02
1.847160493827160508e+02,1.894444444444444571e+02,1.847901234567901270e+02,1.821975308641975175e+02
1.841358024691357969e+02,1.894074074074074190e+02,1.847901234567901270e+02,1.823827160493827080e+02
1.845679012345678984e+02,1.897037037037036953e+02,1.849753086419753174e+02,1.822469135802469111e+02
1.844567901234567842e+02,1.895061728395061778e+02,1.847037037037036953e+02,1.821604938271605079e+02
1.843950617283950635e+02,1.896419753086419746e+02,1.846666666666666572e+02,1.820370370370370381e+02
1.843580246913580254e+02,1.895432098765432158e+02,1.846666666666666572e+02,1.819506172839506064e+02
1.845679012345678984e+02,1.897283950617284063e+02,1.847037037037036953e+02,1.820000000000000000e+02
1.845185185185185048e+02,1.896419753086419746e+02,1.847037037037036953e+02,1.820740740740740762e+02
1.843086419753086318e+02,1.895555555555555429e+02,1.846049382716049365e+02,1.821358024691357969e+02
1.843456790123456699e+02,1.897901234567901270e+02,1.847283950617284063e+02,1.820740740740740762e+02
1.845555555555555429e+02,1.897037037037036953e+02,1.848765432098765302e+02,1.818271604938271651e+02
1.844938271604938222e+02,1.895679012345678984e+02,1.849135802469135683e+02,1.817901234567901270e+02
1.846790123456790127e+02,1.895925925925925810e+02,1.849135802469135683e+02,1.820123456790123555e+02
1.840740740740740762e+02,1.894320987654321016e+02,1.848765432098765302e+02,1.818271604938271651e+02
1.841851851851851904e+02,1.894691358024691397e+02,1.849629629629629619e+02,1.816296296296296191e+02
1.842222222222222285e+02,1.894444444444444571e+02,1.851111111111111143e+02,1.816913580246913682e+02
1.841111111111111143e+02,1.895925925925925810e+02,1.851975308641975175e+02,1.819012345679012412e+02
1.840493827160493936e+02,1.895679012345678984e+02,1.848641975308642031e+02,1.818024691358024825e+02
1.845679012345678984e+02,1.895679012345678984e+02,1.848518518518518476e+02,1.818271604938271651e+02
1.844444444444444571e+02,1.895061728395061778e+02,1.847901234567901270e+02,1.814567901234567842e+02
1.844814814814814952e+02,1.896666666666666572e+02,1.849382716049382793e+02,1.814814814814814952e+02
1.842345679012345556e+02,1.896049382716049365e+02,1.849629629629629619e+02,1.814691358024691397e+02
1.839876543209876445e+02,1.896419753086419746e+02,1.851234567901234698e+02,1.813580246913580254e+02
1.840740740740740762e+02,1.896419753086419746e+02,1.842962962962963047e+02,1.813580246913580254e+02
1.838765432098765302e+02,1.897901234567901270e+02,1.843827160493827080e+02,1.813827160493827080e+02
1.845555555555555429e+02,1.894567901234567842e+02,1.840000000000000000e+02,1.806666666666666572e+02
1.850864197530864317e+02,1.897901234567901270e+02,1.842345679012345556e+02,1.806543209876543301e+02
1.850370370370370381e+02,1.896049382716049365e+02,1.840370370370370381e+02,1.806419753086419746e+02
1.851975308641975175e+02,1.894444444444444571e+02,1.842345679012345556e+02,1.810493827160493936e+02
1.851851851851851904e+02,1.894444444444444571e+02,1.842345679012345556e+02,1.810123456790123555e+02
1.840617283950617207e+02,1.897407407407407334e+02,1.844320987654321016e+02,1.814567901234567842e+02
1.852098765432098730e+02,1.896419753086419746e+02,1.844320987654321016e+02,1.811604938271605079e+02
1.852716049382715937e+02,1.897407407407407334e+02,1.844444444444444571e+02,1.812592592592592666e+02
1.848641975308642031e+02,1.900740740740740762e+02,1.844444444444444571e+02,1.811358024691357969e+02
1.850123456790123555e+02,1.897037037037036953e+02,1.845679012345678984e+02,1.811234567901234698e+02
1.846790123456790127e+02,1.897037037037036953e+02,1.845555555555555429e+02,1.811234567901234698e+02
1.834197530864197461e+02,1.898518518518518476e+02,1.845555555555555429e+02,1.811358024691357969e+02
1.830740740740740762e+02,1.895679012345678984e+02,1.844814814814814952e+02,1.809012345679012412e+02
1.833209876543209873e+02,1.896049382716049365e+02,1.845308641975308603e+02,1.809382716049382793e+02
1.833456790123456699e+02,1.895925925925925810e+02,1.844938271604938222e+02,1.809629629629629619e+02
1.847283950617284063e+02,1.896543209876543301e+02,1.843580246913580254e+02,1.810987654320987588e+02
1.843703703703703809e+02,1.897037037037036953e+02,1.844074074074074190e+02,1.810000000000000000e+02
1.845679012345678984e+02,1.896913580246913682e+02,1.842469135802469111e+02,1.810617283950617207e+02
1.847037037037036953e+02,1.897777777777777715e+02,1.839753086419753174e+02,1.810123456790123555e+02
1.839629629629629619e+02,1.896296296296296191e+02,1.843333333333333428e+02,1.810123456790123555e+02
1.834691358024691397e+02,1.898888888888888857e+02,1.844197530864197461e+02,1.809506172839506064e+02
1.846419753086419746e+02,1.898518518518518476e+02,1.844320987654321016e+02,1.808024691358024825e+02
1.846790123456790127e+02,1.898518518518518476e+02,1.830740740740740762e+02,1.812098765432098730e+02
1.830617283950617207e+02,1.897530864197530889e+02,1.829629629629629619e+02,1.813580246913580254e+02
1.828765432098765302e+02,1.897530864197530889e+02,1.830370370370370381e+02,1.810000000000000000e+02
1.841358024691357969e+02,1.894567901234567842e+02,1.829012345679012412e+02,1.808148148148148096e+02
1.841728395061728349e+02,1.896543209876543301e+02,1.827901234567901270e+02,1.809753086419753174e+02
1.842716049382715937e+02,1.894444444444444571e+02,1.829506172839506064e+02,1.808024691358024825e+02
1.842962962962963047e+02,1.896296296296296191e+02,1.829506172839506064e+02,1.807654320987654444e+02
1.842592592592592666e+02,1.895925925925925810e+02,1.833703703703703809e+02,1.807777777777777715e+02
1.834691358024691397e+02,1.901234567901234698e+02,1.832469135802469111e+02,1.801851851851851904e+02
1.834691358024691397e+02,1.902469135802469111e+02,1.833209876543209873e+02,1.801851851851851904e+02
1.834567901234567842e+02,1.900740740740740762e+02,1.833703703703703809e+02,1.801851851851851904e+02
1.837654320987654444e+02,1.897407407407407334e+02,1.831358024691357969e+02,1.806543209876543301e+02
1.837283950617284063e+02,1.897407407407407334e+02,1.831851851851851904e+02,1.806172839506172920e+02
1.843086419753086318e+02,1.898024691358024825e+02,1.835061728395061778e+02,1.809135802469135683e+02
1.840246913580246826e+02,1.895925925925925810e+02,1.834938271604938222e+02,1.807037037037036953e+02
1.842592592592592666e+02,1.897160493827160508e+02,1.836913580246913682e+02,1.806296296296296191e+02
1.840617283950617207e+02,1.895308641975308603e+02,1.828888888888888857e+02,1.808148148148148096e+02
1.837283950617284063e+02,1.897407407407407334e+02,1.836666666666666572e+02,1.808518518518518476e+02
1.837283950617284063e+02,1.896666666666666572e+02,1.836666666666666572e+02,1.806913580246913682e+02
1.839135802469135683e+02,1.897160493827160508e+02,1.837654320987654444e+02,1.806666666666666572e+02
1.839012345679012412e+02,1.897407407407407334e+02,1.836296296296296191e+02,1.804938271604938222e+02
1.839506172839506064e+02,1.895679012345678984e+02,1.837654320987654444e+02,1.807160493827160508e+02
1.839629629629629619e+02,1.895802469135802539e+02,1.836790123456790127e+02,1.806419753086419746e+02
1.841358024691357969e+02,1.900246913580246826e+02,1.836296296296296191e+02,1.804074074074074190e+02
1.840617283950617207e+02,1.898395061728394921e+02,1.835061728395061778e+02,1.803827160493827080e+02
1.839629629629629619e+02,1.898641975308642031e+02,1.836419753086419746e+02,1.804074074074074190e+02
1.840370370370370381e+02,1.896172839506172920e+02,1.835679012345678984e+02,1.802962962962963047e+02
1.839753086419753174e+02,1.895925925925925810e+02,1.834691358024691397e+02,1.804814814814814952e+02
1.838518518518518476e+02,1.895802469135802539e+02,1.835555555555555429e+02,1.804567901234567842e+02
1.836666666666666572e+02,1.900987654320987588e+02,1.836172839506172920e+02,1.804074074074074190e+02
1.838148148148148096e+02,1.898024691358024825e+02,1.836419753086419746e+02,1.805802469135802539e+02
1.836913580246913682e+02,1.898395061728394921e+02,1.833703703703703809e+02,1.807037037037036953e+02
1.836543209876543301e+02,1.898765432098765302e+02,1.835555555555555429e+02,1.806049382716049365e+02
1.836172839506172920e+02,1.897654320987654444e+02,1.834197530864197461e+02,1.806790123456790127e+02
1.837283950617284063e+02,1.897901234567901270e+02,1.833456790123456699e+02,1.805555555555555429e+02
1.837037037037036953e+02,1.898641975308642031e+02,1.833209876543209873e+02,1.808395061728394921e+02
1.837160493827160508e+02,1.898271604938271651e+02,1.832345679012345556e+02,1.806296296296296191e+02
1.838395061728394921e+02,1.897160493827160508e+02,1.830246913580246826e+02,1.802222222222222285e+02
1.835925925925925810e+02,1.895432098765432158e+02,1.828765432098765302e+02,1.807654320987654444e+02
1.837283950617284063e+02,1.895802469135802539e+02,1.833456790123456699e+02,1.795802469135802539e+02
1.837407407407407334e+02,1.893950617283950635e+02,1.832962962962963047e+02,1.794567901234567842e+02
1.835061728395061778e+02,1.893827160493827080e+02,1.831728395061728349e+02,1.795555555555555429e+02
1.834691358024691397e+02,1.893827160493827080e+02,1.831728395061728349e+02,1.795555555555555429e+02
1.835308641975308603e+02,1.894320987654321016e+02,1.831234567901234698e+02,1.797283950617284063e+02
1.833703703703703809e+02,1.894320987654321016e+02,1.830740740740740762e+02,1.797283950617284063e+02
1.832716049382715937e+02,1.893580246913580254e+02,1.830123456790123555e+02,1.799876543209876445e+02
1.826913580246913682e+02,1.893827160493827080e+02,1.832222222222222285e+02,1.796296296296296191e+02
1.836913580246913682e+02,1.892716049382715937e+02,1.832098765432098730e+02,1.797407407407407334e+02
1.835555555555555429e+02,1.892716049382715937e+02,1.833580246913580254e+02,1.797037037037036953e+02
1.834320987654321016e+02,1.893456790123456699e+02,1.828641975308642031e+02,1.800123456790123555e+02
1.833950617283950635e+02,1.892839506172839492e+02,1.831604938271605079e+02,1.797901234567901270e+02
1.829876543209876445e+02,1.894074074074074190e+02,1.830864197530864317e+02,1.796790123456790127e+02
1.833456790123456699e+02,1.895555555555555429e+02,1.831728395061728349e+02,1.796296296296296191e+02
1.828765432098765302e+02,1.897777777777777715e+02,1.830740740740740762e+02,1.797160493827160508e+02
1.829382716049382793e+02,1.896049382716049365e+02,1.829629629629629619e+02,1.796049382716049365e+02
1.830000000000000000e+02,1.896419753086419746e+02,1.831728395061728349e+02,1.799753086419753174e+02
1.829506172839506064e+02,1.895061728395061778e+02,1.830370370370370381e+02,1.798641975308642031e+02
1.830370370370370381e+02,1.894444444444444571e+02,1.831234567901234698e+02,1.798395061728394921e+02
1.828271604938271651e+02,1.895432098765432158e+02,1.831728395061728349e+02,1.797901234567901270e+02
1.825432098765432158e+02,1.896049382716049365e+02,1.830987654320987588e+02,1.797901234567901270e+02
